serialNo,catRecID,volRecID,serNoRecID,Title-Tibetan,"colophon "
M0016440,64669,28,311,"GNAS BRTAN PHYAG MCHOD RGYAL BSTAN 'DZAD MED SNYING PO ZHES BYA BA BZHUGS SO",
M0016441,64670,28,312,"RJE BTZUN BLA MA THAMS CAD MKHYEN PA DHARMA BHA DRA DPAL BZANG PO'I GSUNG 'BUM KHA PA'I DKAR CHAG BZHUGS",
M0016442,64671,28,313,"BDE MCHOG DRIL BU PA'I BLA BRGYUD GSOL 'DEBS DANG, DPAL 'KHOR LO BDE MCHOG DRIL BU LHA LNGA'I DBANG CHOG BDE CHEN SNYING PO ZHES BYA BA BZHUGS","@014B CES DPAL 'KHOR LO BDE MCHOG DRIL BU LHA LNGA'I DBANG
CHOG BDE CHEN SNYING PO ZHES BYA BA 'DI NI, SH'AKYA'I DGE SLONG
RIG PA 'DZIN PA DHARMA BHA DRAS SNA TSOGS KYI LO'I GRO BZHIN ZLA
BA'I YAR NGO'I TSES

BCU'I NYIN BZHAD DNGUL CHU'I RI PHUG TU SBYAR BA'O, ,MANGGA
LAm,, ,,"
M0016443,64672,28,314,"BDE MCHOG DRIL BU LHA LNGA'I DKYIL CHOG BDE CHEN 'BYUNG GNAS ZHES BYA BA BZHUGS SO",
M0016444,64673,28,315,"BDE MCHOG DRIL BU LHA LNGAR LAS RUNG GI BSNYEN PA JI LTAR BYA TSUL GYI YI GE GNAD KYI DON GSAL ZHES BYA BA BZHUGS","[*colophon not clear*]"
M0016445,64674,28,316,"DPAL 'KHOR LO BDE MCHOG LHA LNGA'I BSNYEN PA'I KHA SKONG GI SBYIN SREG MDOR BSDUS BYA TSUL KHYAD CHOS GSUM LDAN ZHES BYA BA DANG TSOGS MCHOD DANG SA BCAD BSDUS PA NANG THIG BCAS BZHUGS SO","@009A *, ,BDE MCHOG DRIL BU LHA LNGA'I NANG THIG NI, DBUS NAS
CHA CHUNG BZHI DANG GCIG ,BRGYAD DANG GCIG MTHAR ZLUM THIG BZHI,
,PADMA'I LTE BA GE SAR DANG, ,'DAB MA MU KHYUNG PHYI THIG YIN,
,'DAB MA'I

THIG STENG TSANGS NAS TSANGS, ,ZUR NAS ZUR BAR GRU BZHIR BCAD,
,'PHRAD MTSAMS G-YAS G-YON SNOL THIG GDAB, ,'DAB MA'I RTZE
BRGYAD ZLUM BSKOR BYA, ,'DI DBEN SA SNYAN BRGYUD LTAR

DHARMA BHA DRAS BRIS,, ,,"
M0016446,64675,28,317,"RJE BTZUN N'A RO MKHA' SPYOD MA'I BLA MA'I RNAL 'BYOR GNAD DON KUN TSANG ZHES BYA BA BZHUGS","@007A *, ,ZHES RJE BTZUN N'A RO MKHA' SPYOD MA'I BLA MA'I RNAL
'BYOR ZAB GNAD KUN TSANG ZHES BYA BA 'DI YANG LAM

@007B 'DIR NYAMS LEN SNYING POR MDZAD PA GCES DPAL LDAN LAGS NAS
SA BON DANG BCAS NAN CHEN POS BSKUL MA MDZAD PA LA BRTEN NAS BAN
RGAN DHARMA BHA DRAS SGYUR BYED KYI LO SA GA ZLA BA'I YAR TSES
BZANG POR

DNGUL CHU'I RI PHUG TU SBYAR BA'O, ,SHU BHAm, ,"
M0016447,64676,28,318,"BDE MCHOG DRIL BU LUS DKYIL GYI SGOS CHOS MDOR BSDUS SOGS BZHUGS","@007A *, ,DE LTAR BDE MCHOG DRIL BU LHA LNGA'I SGRUB DKYIL
GZHIR BZHAG PA LA LUS DKYIL GYI SGOS CHOS MDOR

BSDUS GSAL BAR BSHAD PA 'DI YANG DGE SLONG DHARMA BHA DRAS SBYAR
BA'O,, ,, ` ,AOm STONG PAR GYUR, A'A: THOD PA DKAR PO YANGS
SHING RGYA CHE BA DPRAL BA RANG LA BSTAN PAR GYUR, H'Um SHA LNGA
BDUD RTZI LNGAS GANG

BAR GYUR, HA HO HRI: YE SHES BDUD RTZIR GYUR, CES PA'ANG RNAL
'BYOR MA LA'O,, ` ,,BDEN BZHI LAS, LAG PA GNYIS NI BKAN BYAS LA,
,SRIN LAG GNYIS NI PHAN TSUN DKRI, ,GUNG MO

DANG NI MTHEB RTZE SBYAR, ,KHRO BO GNYIS KYIS MNAN PAR BYA,
,ZHES GSUNGS SO,, ,,"
M0016448,64677,28,319,"DPAL 'KHOR LO SDOM PA'I RIN CHEN BZHI'I SNGAGS BTU'I RJES GNANG BYA TSUL LEGS BSHAD GSER GYI THUR MA ZHES BYA BA BZHUGS","@012B CES

DPAL 'KHOR LO SDOM PA'I RIN CHEN BZHI'I SNGAGS BTUS NAS BYIN
GYIS BRLAB TSUL MDOR BSDUS GO BDE BAR BRJOD PA'I LEGS BSHAD GSER
GYI THUR MA ZHES BYA BA 'DI NI 'DI KHA'I RTZA RGYUD, SBAS DON
KUN GSAL, RIN CHEN 'PHRENG BA, NYI

MA'I SNYING PO RNAMS LA LEGS PAR BRTAGS NAS SNYING PO'I BCUD
PHYUNGS TE, GSER 'PHYANG GI LO DGE SLONG DHARMA BHA DRAS DNGUL
CHU'I RI PHUG TU SBYAR BA'O,, ` ,,SDE DGE'I PAR RKOS SHES RAB
BZANG POS BAR TU BSGRUBS PA DGE'O,, ,SARBA MANGGA LAm,, ,,"
M0016449,64678,28,320,"BDE MCHOG DKAR PO'I SGO NAS RDZOGS RIM LA BRTEN PA'I TSE BSRING TSUL 'CHI MED SROG GI DPAL STER ZHES BYA BA BZHUGS SO","@003B GRUB RGYAL RDZOGS RIM SGO NAS TSE BSRING TSUL, ,BDE
MCHOG TSE 'PHEL DKAR POR SBYOR CIG

CES; ;DBYANGS CAN GRUB PA'I RDO RJES BSKUL BA'I NGOR, ,BAN RGAN
DHARMA BHA DRAS SBYAR BA DGE, DZA GA TAm,, ,,"
M0016450,64679,28,321,"RJE BTZUN N'A RO MKHA' SPYOD MA'I BLA MA'I RNAL 'BYOR GNAD DON KUN TSANG ZHES BYA BA BZHUGS SO","@007A *, ,ZHES RJE BTZUN N'A RO MKHA' SPYOD MA'I BLA MA'I RNAL
'BYOR ZAB GNAD KUN TSANG ZHES BYA BA 'DI YANG LA MA

@007B 'DIR NYAMS LEN SNYING POR MDZAD PA DCES DPAL LDAN LAGS NAS
SA BON DANG BCAS NAN CHEN POS BSKUL MA MDZAD PA LA BRTEN NAS BAN
RGAN DHARMA BHA DRAS SGYUR BYED KYI LO SA GA ZLA BA'I YAR TSES
BZANG POR

DNGUL CHU'I RI PHUG TU SBYAR BA'O,, ,,SHU BHAm,,"
M0017304,66733,29,322,"RJE BZTUN BLA MA THAMS CAD MKHYEN PA DHARMA BHA DRA DPAL BZANG PO'I GSUNG 'BUM GA PA'I DKAR CHAG BZHUGS","@003A ` AOm SVA STI, PHAN BDE'I 'BYUNG GNAS RGYAL BSTAN YONGS
'DU'I LJON, ,RAB RGYAS 'GRO KUN THAR MCHOG 'BRAS BZANG LA,
,SPYOD PHYIR BKRA SHIS DGE 'PHEL CHOS GRVA NAS, ,CHOS SBYIN
'DZAD MED DAL 'GRO'I RGYUN 'DI SPEL,,

SARBA DZA GA TAm,, ,,"
M0017305,66734,29,323,"BYANG CHUB LAM GYI RIM PA'I DMAR KHRID THAMS CAD MKHYEN PAR BGROD PA'I BDE LAM GYI LHAN THABS NAG 'GROS SU BKOD PA BZHUGS SO","@016B 'DI RNAMS KYANG BLO RMONGS LA PHAN PA'I BSAM PAS

PAR DU BSGRUBS PA'O, ,SARBA DZA GA TAm,, ,,"
M0017306,66735,29,324,"BYANG CHUB LAM GYI RIM PA SHIN TU BSDUS PA BZHUGS","@004A *, ,ZHES PA 'DI YANG DAD DANG DAM TSIG GTZANG MA'I

RGYAN LDAN MKHAR KHANG LCAM DUNG LAGS KYI NYAMS BZHES SU, DGE
SLONG DHARMA BHA DRAS BRIS PAS PHAN THOGS PAR GYUR CIG ,SARBA
MANGGA LAm,, ,,"
M0017307,66736,29,325,"BYANG CHUB LAM GYI RIM PA BDE LAM GYI SNYING PO BSDUS TE BSHAR SGOM GYI TSUL DU NYAMS SU LEN TSUL BZHUGS SO","@007A *, ,ZHES BYANG CHUB LAM GYI RIM PA BDE LAM GYI

@007B SNYING PO BSDUS TE BSHAR SGOM GYI TSUL DU NYAMS SU LEN
TSUL 'DI YANG, RJE NGAG DBANG BLO BZANG CHOS LDAN DANG, YONGS
'DZIN YE SHES RGYAL MTSAN SOGS KYI MAN NGAG JI LTA BA BZHIN DU
BYAS TE

DGE SLONG DHARMA BHA DRAS RANG NYID KYI NYAMS LEN DU SBYAR BA'O,
,'DIS KYANG BSTAN PA LA PHAN PAR GYUR CIG ,DGE'O,, ,,"
M0017308,66737,29,326,"NO TITLE [@001A SVA STI, GNYIS PA DNGOS GZHI LA GNYIS, LAM GYI RTZA BO BSHES GNYEN BSTEN TSUL DANG, BSTEN NAS BLO JI LTAR SBYANG BA'I RIM PA'O,]","@002A *, ,'DI YANG DHARMA BHA DRAS BRIS,, ,,"
M0017309,66738,29,327,"BYANG CHUB LAM GYI RIM PA'I DMAR KHRID THAMS CAD MKHYEN PAR BGROD PA'I BDE LAM GYI LHAN THABS BZHUGS","@006A *, ,(ZHES LAM RIM BDE LAM NGAG THOG TU KHYER TE SKYONG
BA RNAMS LA PHAN PA'I BSAM PAS KUN NAS BSLANGS TE DGE SLONG
DHARMA BHA DRAS BRIS PAS PHAN THOGS PAR GYUR CIG , ,,)"
M0017310,66739,29,328,"BAR DO 'PHRANG SGROL GYI GSOL 'DEBS 'JIGS SGROL GYI DPA' BO'I RNAM BSHAD PAn CHEN DGONGS RGYAN ZHES BYA BA BZHUGS SO","@014A *, ,CES BAR DO 'PHRANG SGROL GYI GSOL 'DEBS 'JIGS SGROL
GYI DPA' BO'I RNAM BSHAD PAn CHEN SGONGS RGYAN ZHES BYA BA 'DI

YANG; STONG NYID NAM MKHA'I RNAL 'BYOR PA BRIS PA DBU MDZAD YE
SHES TSUL KHRIMS LAGS KYIS BSKUL MA MDZAD NGOR, 'DI KHA'I 'GREL
BA BLO BZANG MING CAN GYIS MDZAD PA, SHEL DKAR BA SKAL LDAN RGYA
MTSOS MDZAD PA, MDZAD BYANG MING PA GCIG RNAMS NAS

LEGS CHA BLANGS SHING BLA MA'I MAN NGAG LA GZHI BYAS TE SNYOM
LAS PA DHARMA BHA DRAS, ,KHYU MCHOG GI LO'I NAG PA ZLA BA'I YAR
TSES BZANG PO LA BZHAD DNGUL CHU'I RI PHUG TU SBYAR BA'O, ,'DIS
KYANG BSTAN 'GRO LA PHAN PAR GYUR CIG ,,SARBA DZA GA TAm,, ,,

*,(SDE DGE'I BAR RKOS BSTAN PA DAR RGYAS KYIS SOR MOS SPRUL
PA'O,, ,,)"
M0017311,66740,29,329,"RTEN 'BREL BSTOD PA'I TSIG DON NYUNG NGUR BKROL PA ZAB DON LTA BA'I 'DREN BYED CES BYA BA BZHUGS SO","@013A *, ,ZHES RTEN 'BREL BSTOD PA'I TSIG DON NYUNG NGUR BKROL
PA ZAB DON LTA BA'I 'DREN BYED CES BYA BA 'DI NI, MANG DU THOS
PA'I DGE SLONG MCHOG LHA 'OD ZER DANG, DBYANGS CAN BZHAD

PA DGE 'DUN RGYA MTSO'I GSUNG LA BRTEN NAS SNYOM LAS MKHAN GYI
DGE SLONG SU DHARME SHVA RAS RANG LO NYER GSUM PA KUN DGA'I LO'I
THA SKAR ZLA BA'I DKAR TSES RDZOGS PA GSUM PA'I NYIN, DBEN GNAS
DNGUL CHU RI KHROD DGA' LDAN RTZER RDZOGS PAR BRIS PA DZA
YANTU,,"
M0017312,66741,29,330,"MA GCIG GI GCOD KYI SKOR RNAMS PHYOGS GCIG TU BSGRIGS PA BZHUGS SO","@009B (CES MA GCIG MKHA'

'GRO'I DBANG PHYUG LABS KYI SGRON MA'I SKU GSUNG THUGS KYI RTOGS
PA CUNG ZAD TZAM RJOD BAR BYENG BA'I GTAM DAD PA'I SGO 'BYED CES
BYA BA 'DI NI GU RU AA GHA SHAS MDZAD PA'I GCOD KYI BLA MA
BRGYUD PA'I LO RGYUS DANG, GNYAN

KHROD PA MTHA' YAS RGYA MTSOS MDZAD PA'I GCOD 'KHRID KYI BRGYUD
PA'I LO RGYUS GNYIS YIG NOR RIM BSAGS LAS GZHAN MA MTHUN SHAS
CHE BAR SNANG BAS GZHIR BZUNG BA LA MI GSAL BA GSAL DU BTANG

@010A *, ,DGOS PA RNAMS RNAM THAR GTER MA LAS CUNG ZAD KHA
BSKANGS TE, YUL GANGS CAN GYI LJONGS SU SKYES PA'I SH'AKYA'I DGE
SLONG SNYOM LAS PA DHARMA BHA DRAS RANG LO SO BZHI PA KHRO BO
ZHES PA SHING GLANG LO'I KHRUMS

STOD ZLA BA'I GRAL TSES 18 LA GTZANG PA RNAM BDE CHEN RI KHROD
KYI MTSAMS KHANG DU SBYAR BA 'DIS KYANG GCOD YUL GYI BSTAN PA
PHYOGS MED DU RGYAS PAR BYED PA'I MTHU DANG LDAN PAR GYUR CIG ,
,,MANGGA LAm,,)"
M0017313,66742,29,331,"BYIN RLABS NAM MKHA' SGO 'BYED KYI DBANG BSKUR BA'I CHO GA BDUD RTZI'I CHU RGYUN ZHES BYA BA BZHUGS","@017A *, ,(CES BYIN RLABS NAM MKHA' SGO 'BYED KYI DBANG BSKUR
BA'I CHO

GA BDUD RTZI'I CHU RGYUN ZHES BYA BA 'DI NI, BAn CHEN CHOS KYI
RGYAL PO'I DGONGS PA THUGS SRAS DKON MCHOG RGYAL MTSAN GYIS GSAL
BAR MDZAD PA LAS BTUS SHING DAM PA MAD PO'I LEGS PAR BSHAD PAS
MDZES PAR BYAS TE,

DGE SLONG DHARMA BHA DRAS KHYU MCHOG GI LO'I SNRON ZLA BA'I MAR
NGO'I TSES BCU LA BZHAD DNGUL CHU'I RI PHUG TU SBYAR BA'O,
,MANGGA LAm,,)"
M0017314,66743,29,332,"YUM CHEN MKHA' 'GRO SDE LNGA'I BSNYEN YIG RAB GSAL BKLAGS PAS DON GRUB CES BYA BA BZHUGS SO","@022B (CES YUM CHEN MKHA' 'GRO SDE LNGA'I BSNYEN YIG RAB GSAL
BKLAGS PAS DON GRUB CES BYA BA 'DI NI, DAD DANG DAM TSIG GTZAD

MA'I RGYAN LDAN DGE TSUL MA SKAL BZANG CHOS SKYID KYIS NAN CHEN
POS BSKUL BA LA BRTEN NAS DGE SLONG DHARMA BHA DRAS BLA MA GONG
MA RNAMS KYI GSUNG GI GNANG 'GAG PHYOGS GCIG

TU BSDUS TE, 'DZIN BYED KYI LO CHU STOD ZLA BA'I DKAR PHYOGS KYI
RDZOGS PA DANG PO'I TSES LA BZHAD DNGUL CHU'I RI PHUG TU SBYAR
BA'O,, ,,DGE LEGS 'PHEL,, ,,)"
M0017315,66744,29,333,"GCOD GZHUNG MA GCIG MKHA' 'GRO'I DBANG MO'I ZHAL LUNG ZHES BYA BA SOGS BZHUGS SO","@031B (CES GCOD DKAR 'GYED KYI NGAG

'DON MDOR BSDUS TE BRJOD PA MA GCIG MKHA' 'GRO'I DBANG MO'I
ZHAL LUNG ZHES BYA BA 'DI NI, LAM 'DI LA MCHOG TU DAD PA'I DGE
SLONG SNYOM LAS PA DHARMA BHA DRAS KHRO BO'I LO KHRUMS ZLA BA'I
YAR TSES BZANG POR PA RNAM

BDE CHEN RI KHRONG GYI SPONG KHANG DU SBYAR BA'O,, ,,)"
M0017316,66745,29,334,"BYANG CHUB LAM GYI RIM PA BDE LAM GYI SNYING PO DANG LAM RIM RNAM GZHAG BZHUGS","@007A *, ,ZHES BYANG CHUB LAM GYI RIM PA BDE LAM SNYING PO
ZHES BYA BA 'DI

YANG DGE SLONG DHARMA BHA DRAS BRIS PA DGE LEGS 'PHEL,,"
M0017317,66746,29,335,"BYANG CHUB LAM RIM GYI RNAM GZHAG BZHUGS SO","@009B MDOR BSDUS YI GER SPEL BA'I 'DU BYED MKHAN, ,BHIKshU
DHARMA BHA DRA ZHES BYA STE, ,DGE BAS MKHA' MNYAM MA RGAN 'GRO
BA KUN, ,BDAG NYID GCIG PUS SGOL BA'I MTHU LDAN SHOG ,SHU BHAm,,
,,"
M0017318,66747,29,336,"YAN LAG BDUN PA'I RNAM BSHAD PHAN BDE'I LAM STON ZHES BYA BA BZHUGS","@006A *, ,CES BZANG SPYOD SMON

@006B LAM LAS 'BYUNG BA'I YAN LAG BDUN PA'I DON RNAM PAR BSHAD
PA PHAN BDE'I LAM STON ZHES BYA BA 'DI YANG SDOM BRTZON CHOS KYI
SPYAN LDAN ZHABS DRUNG BLO BZANG CHOS 'PHEL NAS BSKUL NGOR,
SH'AKYA'I DGE SLONG DHARMA BHA DRAS MYOS LDAN GYI LO'I SDON

ZLA BA'I YAR TSES BZANG POR DNGUL CHU'I RI PHUG TU BRIS,, ,,"
M0017319,66748,29,337,"MAndAL GYI 'KHRID YIG BSOD NAMS KYI CHU GTER ZHES BYA BA BZHUGS SO","@009A *, ,CES MAndAL GYI 'KHRID

YIG BSOD NAMS KYI CHU GTER ZHES BYA BA 'DI NI SNGA MO NAS RGYAL
SRAS THOGS MED BZANG PO'I SNANG BRNYAN GYI RIM GRO BA CHOS DPAL
TSE RING LAGS KYIS MAndAL TSOM BU SO BDUN MA'I KHRID YIG DGOS
ZHES BSKUL BA DANG, DUS PHYIS SDOM BRTZON NYAMS LEN GYI GNAD LA

@009B GZHOL BA ZHABS DRUNG BLO BZANG CHOS 'PHEL LAGS NAS TSOM BU
NYER GSUM MA'I KHRID YIG GSAL ZHING 'KHYER BDE BA ZHIG DGOS ZHES
NAN CHEN POS BSKUL BA'I BZHED PA CIG CAR DU BSGRUB PA'I PHYIR,
MNGON PA MDZOD RTZA 'GREL DANG MAndAL GYI 'KHRID

YIG MANG DU MTHONG ZHING, BLA MA'I ZHAL GYI MAN NGAG DU MA THOS
PA RNAMS KYI DON GYI SNYING PO PHYOGS GCIG TU BSDUS TE,
SH'AKYA'I DGE SLONG DHARMA BHA DRAS 'BRU MANG GI LO'I NAG ZLA'I
YAR TSES BZANG PO LA BZHAD DNGUL CHU'I RI PHUG TU SBYAR BA'O,,
,,"
M0017320,66749,29,338,"LAM GYI GTZO BO GSUM GYI 'KHRID YIG SKAL LDAN 'JUG NGOGS SOGS BZHUGS","@006B ZHES PA 'DI YANG YONGS 'DZIN PAndITA, KHRI GUNG THANG
PA, DBYANGS

CAN SGEG PA'I BLO GROS SOGS KYI 'KHRID YIG DANG, BLA MA DAM PA'I
ZHAL GYI MAN NGAG LA BRTEN NAS DHARMA BHA DRAS SBYAR BA'O,, *,
,TING DE 'DZIN GYI DBANG BZHI LAN TSUL MTHUN MONG MA YIN PA NI,
BLA MA LHAG

@007A *, ,PA'I LHA YI THUGS KA NAS, ,YUM BZHIS RIGS LNGA'I RANG
BZHIN BDUD RTZI'I CHU, ,THOGS TE SPYI BO'I GTZUG NAS DBANG BSKUR
BAS, ,BUM PA'I DBANG THOB SPRUL SKU'I SA BON BZHAG ,BLA MA YAB

YUM SNYOMS PAR ZHUGS PA'I SGRAS, ,SANGS RGYAS SPYAN DRANGS BYANG
SEMS DO BOR SHU, ,SBYOR MTSAMS NAS 'ONGS DKAR DMAR BYANG CHUB
SEMS, ,MYANG PAS GSANG DBANG THOB CING LONGS SKU 'GRUB, ,BLA
MA'I YUM

LAS RANG 'DRA GNYIS PA ZHIG ,CHAD DE RANG GI YUM LA THIM PA LA,
,'DU SHES GSUM LDAN SNYOMS 'JAG ROL BA LAS, ,SHER DBANG GROB
CING CHOS SKU'I SA BON BZHAG ,BLA MA'I ZHAL NAS ZUNG 'JUG BRDO

SPRAD PAS, ,TSIG DBANG THOB CING SKU BZHI'I SA BON BZHAG ,CES PA
LTAR RO, ,AI DAMB'A DHARMA BHA DRE nA LI KHO,, ,,"
M0017321,66750,29,339,"BLO SBYONG TSIG BRGYAD MA'I 'KHRID YIG THEG CHEN DGA' STON SNYING PO BZHUGS","@005A *, ,CES SEMS DPA' CHEN PO GLANG RI THAD PA'I BLO SBYONG
TSIG BRGYAD MA'I 'KHRID YIG THEG CHEN DGA' STON SNYING PO ZHES
BYA BA 'DI NI, BAN RGAN DHARMA BHA DRAS RANG GI NYAMS LEN DU BOD
BU'I LO THA SKAR ZLA

BA'I TSES NYER GNYIS LA DNGUL RIR SBYAR BA'O, ,SARBA DZA GA
TAm,, ,,"
M0017322,66751,29,340,"GCOD GZHUNG LEGS PA ZHIG BZHUGS SO","@041A *, ,ZHES PA 'DI NI PHUL BYUNG GSER GYI 'PHRENG BA, GCOD
GZHUNG MTHA' YAS RGYA MTSO, SPYOD YUL STAN THOG GCIG MA, GSANG

SPYOD RMI LAM MA, RGOD PHRUG RAS PA'I GCOD 'KHRID, LHA BTZUN BLO
BZANG RDO RJE'I GCOD GZHUNG LE TSAN, LCANG SKYA RIN PO CHE'I
GCOD GZHUNG, GRUB DBANG BLO BZANG RNAM RGYAL GYI GCOD GZHUNG
THAR

'DOD DED DPON MA'I t'IKKA TSIG DON RAB TU GSAL BA'I SGRON ME,
YONGS 'DZIN PAndI TA CHEN PO'I GCOD GZHUNG DGONGS PA RAB GSAL
DANG GCOD 'KHRID RIN CHEN SGRON MA, YONGS 'DZIN RIN

PO CHE BLO BZANG TSUL KHRIMS DPAL BZANG PO'I GCOD GZHUNG THAR
'DOD DED DPON MA'I DGONGS PA RAB TU GSAL BA'I ME LONG DANG DKAR
'GYED KYI CHOG BSGRIGS SOGS DAM PA DU MA'I GZHUNG

@041B SPYI DANG KHYAD PAR SU DH'I MANGGA'I MTSAN CAN GYIS MDZAD
PA'I LAM ZAB MO KU SU LU'I TSOGS GSOG DKAR 'GYED KYI NGAG 'DON
ZHES BYA BA'I LEGS BSHAD RMAD DU BYUNG BA DE LA BRTEN NAS GCOD
GZHUNG THAR

'DOD DED DPON MA'I DGONGS ZAB PHYOGS TZAM RTOGS PA'I SH'AKYA'I
DGE SLONG DBANG PHYUG CHOS BZANG GIS RANG GI NYAMS LEN DU LCAGS
SPRE SNRON GYI ZLA BA'I YAR TSES RGYAL BA DANG PO'I NYIN BZHAD

DNGUL CHU RI KHROD DGA' LDAN RTZE'I BSTI GNAS SU BRIS PA AA TI
GUPTA KURWANTU,,"
M0017323,66752,29,341,"GCOD KYI SMON LAM MDOR BSDUS BZHUGS SO","@042B (CES ZAB LAM SPYOD KYI SMON TSIG MDOR BSDUS PA 'DI NI
LCAGS SPRE SNRON ZLA BA'I YAR TSES RGYAL BA DANG PO'I NYIN DGE
SLONG DBANG PHYUG CHOS BZANG GIS THOL BYUNG DU BRIS,,)"
M0017324,66753,29,342,"GCOD MDOR BSDUS RGYUN 'KHYER NYAMS SU LEN TSUL BZHUGS","@046A *, ,ZHES PA 'DI YANG 'JAM DBYANGS BZHAD PA SKU GONG

'OG GI GSUNG LA GZHI BYAS BAN GZUGS DHARMA BHA DRAS RANG GI
NYAMS LEN DU BRIS, ,SARBA DZA GA TAm,, ,,"
M0017325,66754,29,343,"NO TITLE [@001A NA MO GU RU DE WA d'I KI NI YE, GCOD BSDUS PA NI, SANGS RGYAS CHOS TSOGS MAS SKYABS SEMS LAN GSUM BYAS LA, PHAt: RANG GI SPYI BOR RTZA BA'I BLA MA DANG,]","@001B (ZHES PA 'DI YANG PAn CHEN CHOS KYI RGYAL PO'I DGONGS PA
LTAR DGE SLONG DHARMA BHA DRAS BRIS PAS PHAN THOGS PAR GYUR CIG
,SARBA MANGGA LAm,, ,,)"
M0017326,66755,29,344,"BLA MCHOD BDE STONG DBYER MED MA'I BSDUS DON BZHUGS SO","@003B (ZHES PA 'DI YANG CHU RTA ZLA TSES LNGA LA SLOB MA 'GA'
LA 'DZIN CHOS SU GTONG RGYUR DHARMA BHA DRAS BRIS,,)"
M0017327,66756,29,345,"DKON MCHOG RJES DRAN GYI MDO 'GREL DAD PA'I LCAGS KYU ZHES BYA BA BZHUGS SO","@008A *, ,GANG GI YID KYI ME LONG DU, ,SKYABS

GSUM YON TAN GZUGS SHAR BA'I, ,BSOD NAMS NAM MKHA'I PHA ROL
MTHA', ,RGYAL BA'I SNANG BYED YUL LAS BRGAL, ,GSUNGS PHYIR THOGS
MED SKU MCHED DANG, ,T'A RA N'A THA YONGS 'DZIN RJE, ,DKON MCHOG
'JIGS

MED DBANG PO YI, ,GZHUNG GZHIN DHARMA BHA DRAS SBYAR, ,DGE TSOGS
CHU 'DZIN DKAR PO'I BCUD, ,BLA MED RO LDAN AAKshA TA, ,RIS MED
SKYE 'GRO MTHA' DAG GI ,PHAN BDE'I GSOS SU SPYOD GYUR CIG
,MANGGA LAm BHA WANTU,, ,,"
M0017328,66757,29,346,"RGYAL BA'I YON TAN MDOR BSDUS PAR BRJOD PA'I GTAM DAD PA'I SGO 'BYED CES BYA BA BZHUGS","@015A *, ,CES PA 'DI YANG DHARMA BHA DRAS BRIS PA'O, ,SARBA
MANGGA LAm,, ,,"
M0017329,66758,29,347,"'PHAGS PA SGO DRUG PA'I GZUNGS KYI RNAM BSHAD RAB GSAL SGRON ME ZHES BYA BA BZHUGS SO","@009A *, ,CES 'PHAGS PA SGO DRUG PA'I GZUNGS KYI RNAM BSHAD
RAB GSAL SGRON ME ZHES

BYA BA 'DI NI, SGRUB BRTZON DAM PA ZHABS DRUNG BLO BZANG CHOS
'PHEL LAGS NAS NAN CHEN POS BSKUL NGOR, MKHAS MCHOG DBYIG GNYEN,
RJE T'A RA N'A THA, RGYAL MCHOG BSKAL BZANG RGYA MTSO RNAMS KYI
'GREL PA

LA BRTEN NAS BAN RGAN DHARMA BHA DRAS DGE BYED KYI LO SNRON
ZLA'I YAR TSES BZANG PO LA BZHAD DNGUL CHU'I RI PHUG TU SBYAR
BA'O, ,SVASTI, PHAN BDE'I 'BYUNG GNAS RGYAL BSTAN GRU BO CHES,
,'GRO KUN

RNAM MKHYEN NOR BU'I GLING MCHOG TU, ,DKRI PHYIR BZHAD LJONGS
DGE 'PHEL CHOS GRVA NAS, ,CHOS SBYIN 'DZAD MED 'DOD RGU'I CHAR
'DI PHAB, ,MANG GA LAm,, ,,"
M0017330,66759,29,348,"'PHAGS PA 'DA' GA YE SHES KYI MDO 'GREL 'JIGS SEL SKYEL MA ZHES BYA BA BZHUGS",
M0017331,66760,29,349,"SEMS DANG SEMS BYUNG GI NGOS 'DZIN MDOR BSDUS TE BRJOD PA CHOS MNGON RGYA MTSO'I YANG SNYING ZHES BYA BA BZHUGS","@005A *, ,CES SEMS DANG SEMS BYUNG GI NGOS 'DZIN MDOR BSDUS TE
BRJOD PA CHOS MNGON RGYA MTSO'I YANG SNYING ZHES BYA BA 'DI YANG
DGE SLONG DHARMA BHA DRAS BRIS,, ,,SDE DGE PAR PA STAN PA DAR
RGYAS KYIS

LHA BSAM RNAMS DAG BSGO NAS PAR DU SPRUL? PA DGE'O, ,SARBA
MANGGA LAm,, ,,"
M0017332,66761,29,350,"ZAG MED GSUR BSNGO'I 'KHRID YIG SNGON MED LEGS BSHAD MTHONG BA DON LDAN ZHES BYA BA BZHUGS SO","@013A *, ,(CES TSA? GSUR BSDUS PA'I 'KHRID YIG MTHONG BA DON
LDAN ZHES BYA BA 'DI YANG YUL GTZANG STOD G-YAS RU'I CHAR SKYES
PA'I DGE SLONG SNYOM LAS PA DHARMA BHA DRA ZHES BYA BAS RNAM
'BYUNG GI LO'I KHRUMS

STOD ZLA BA'I YAR TSES BZANG PO LA BZHAD DNGUL CHU'I RI KHROD DU
SBYAR BA'O,,),,SDE DGE'I PAR RKOS SHES RAB BZANG PO DANG TSE
RING DBANG RGYAL GNYIS KYIS LHAG BSAM RNAM PAR DAG PA'I SGO NAS
BAR DU BSGRUBS PA DGE'O, ,,SARBA MANGGA LAm, ,"
